PUBLISHDATE,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
2/26/2017,21.940472,21.695588,21.716188,21.720831,21.894472,23.266125,25.504378,26.4582,27.203833,26.588031,24.819649,23.51472,22.635897,21.885306,21.195204,21.059346,21.769717,26.025354,34.686332,34.79569,31.039739,27.17313,23.598902,22.179805
2/27/2017,21.297813,21.198163,21.214834,21.355514,22.630862,27.832276,39.728967,38.699608,35.50021,34.55967,33.343794,30.829243,27.82002,25.813579,24.819248,24.359297,24.840597,28.635105,35.06877,34.955621,30.214288,26.107481,21.998889,21.09754
2/28/2017,19.644547,19.184134,18.942638,18.978452,19.288852,21.223882,30.466901,29.357554,27.874347,27.028011,26.617092,25.342833,24.424338,24.029772,23.350949,22.668921,22.454591,23.826038,29.21283,28.772833,25.609059,22.822971,20.208628,18.80337
3/1/2017,17.36947,17.472531,17.436564,15.020232,17.557019,19.286372,22.845104,24.615933,24.186089,24.398081,24.638175,24.017887,24.033216,24.03465,23.568767,23.313864,23.339794,24.230073,29.278578,28.496334,26.159987,23.171124,20.976862,19.309063
3/2/2017,19.986239,19.966995,19.767289,19.770186,20.003967,21.963963,29.154845,34.320116,31.633245,31.413752,31.100526,29.321613,28.90981,28.06039,26.355345,25.532466,25.643195,29.320628,37.724272,35.797476,35.792068,30.892567,25.108338,22.525232
3/3/2017,22.963102,22.64959,22.524035,22.863299,23.137426,28.065534,42.827521,44.165755,37.318359,36.155607,34.417793,32.043228,28.613718,28.245606,26.409906,25.891234,26.662266,31.092633,40.539764,38.824159,37.114029,32.69322,28.470465,24.448835
3/4/2017,29.017513,27.764425,27.192023,27.234424,27.344625,32.053882,39.299993,39.376355,39.15735,38.042521,33.560152,30.553669,27.458442,26.90895,26.200772,25.953246,26.3934,30.618455,41.284541,41.249373,39.896845,35.127773,28.15871,26.534175
3/5/2017,29.616504,29.027734,28.285917,29.050004,29.505525,33.963851,36.810345,38.012003,38.128691,34.375754,28.949377,25.773401,24.275212,23.995502,23.107828,22.92559,23.356753,26.6756,38.496375,40.47873,36.177596,30.610017,24.610183,23.588612
3/6/2017,23.490729,23.138638,22.854983,23.406714,26.125301,33.417828,51.967301,46.930442,35.089621,32.834191,31.30335,28.44649,26.215779,24.993488,23.883704,23.478729,23.64236,25.056379,34.026466,32.144254,28.028555,24.619505,21.496466,20.493977
3/7/2017,19.617594,19.010671,18.778134,18.77283,18.823705,20.453592,28.52727,26.935005,25.78451,25.322243,26.031426,25.186998,24.503733,23.891021,23.039823,22.625369,22.553159,23.93979,28.876657,27.665139,25.358192,23.115716,20.932535,18.924911
3/8/2017,19.633332,19.423665,19.129636,19.158773,20.045742,21.761115,30.358916,30.981507,27.770289,26.843722,26.405262,25.358632,24.637413,23.981206,23.296037,22.752022,22.93437,24.184137,34.717977,35.553372,32.907484,26.69411,23.444946,21.330476
3/9/2017,21.567775,21.111642,21.000544,21.20599,21.840652,23.60855,33.163904,33.503503,31.140349,30.800377,29.837459,28.942465,28.059064,27.15884,25.704947,24.757826,25.242961,26.374713,34.50558,34.29508,31.72424,27.742596,23.52335,22.031517
3/10/2017,22.40321,22.181395,21.972368,21.892129,22.163296,24.154401,33.896307,36.019135,35.644885,35.529724,36.076841,35.688715,31.529564,31.032975,28.853491,28.664915,30.780129,34.603901,45.194633,46.058405,46.235827,38.586962,35.145697,30.95366
3/11/2017,36.521857,35.117461,35.116979,35.328814,36.366956,39.77221,44.840628,49.719744,49.91456,48.672318,44.722458,42.196559,37.267379,34.915582,33.930292,32.806303,34.275736,38.100001,52.5727,51.074716,48.911601,43.499842,40.607125,36.17663
3/12/2017,33.130864,31.640631,,31.167066,32.462658,33.536001,35.913178,40.610757,42.691646,39.190576,36.778896,34.311039,32.198846,29.78714,28.623923,28.05654,28.441712,31.648171,36.032572,51.308614,49.28293,40.25915,34.437215,31.672178
3/13/2017,31.988786,31.87641,31.262681,31.612968,35.239898,43.200549,66.342366,84.488456,58.853092,51.425321,49.171837,46.275889,42.344811,39.694526,36.917329,34.856824,35.110787,36.193515,40.629752,56.814542,46.287687,39.118753,34.173063,29.027974
3/14/2017,30.255467,29.330396,28.797191,29.129111,31.129478,36.903461,52.3998,59.000717,56.635686,57.048337,59.45459,56.447271,52.700185,49.884398,44.938185,41.419553,41.694525,44.264738,51.018133,60.999556,58.657959,53.992811,41.201046,37.230554
3/15/2017,35.851899,36.173898,35.513815,37.513043,39.988169,51.068639,80.768465,100.56637,74.02177,66.211099,61.632473,56.129978,50.327231,47.102716,44.113919,42.240671,41.974021,43.604722,54.996978,69.478731,65.508648,53.732134,40.805591,39.360981
3/16/2017,34.631197,34.634862,34.480494,35.608631,37.204119,45.69599,65.205325,88.119688,56.965209,49.510349,46.07137,43.351474,38.989602,37.912779,35.368219,33.545458,33.122833,33.875863,38.762776,48.959314,47.382741,40.316511,35.666635,30.632213
3/17/2017,27.739836,27.874519,27.653643,27.71287,29.854981,36.896182,63.227391,68.17439,45.417136,42.552968,38.071793,35.494708,31.759979,29.61401,28.952108,27.842777,27.60685,27.652396,29.700533,39.568416,36.866194,30.317003,26.356823,24.685227
3/18/2017,22.132872,21.570351,21.041926,20.705868,20.762602,20.732817,21.719588,24.047218,25.908586,28.580488,28.146674,27.373582,24.680243,24.04497,23.463469,22.9512,23.222672,23.475782,24.484699,30.375609,28.256981,25.452339,23.965749,22.998192
3/19/2017,23.605559,23.432328,23.315178,23.316235,23.513566,24.136886,26.02443,29.442815,32.989246,34.701835,33.069288,30.48259,27.441965,25.547654,24.885117,25.026007,24.999341,26.12755,29.866655,41.651285,37.727388,32.289757,26.555296,23.914487
3/20/2017,24.130237,24.188874,24.057874,24.159063,25.242921,31.69219,50.35735,57.44433,45.021841,39.039671,40.282207,37.764285,33.597351,31.308942,29.558285,28.020645,28.307757,29.032279,31.937811,40.911839,40.352949,32.194297,25.528814,23.960288
3/21/2017,23.825556,23.555483,23.617405,23.692393,24.03658,27.00809,39.95572,40.091901,38.442386,38.624307,38.400575,34.412791,31.69333,29.661381,28.402585,26.950152,26.870591,27.562617,28.384636,40.807949,37.974676,30.945578,24.8697,23.53747
3/22/2017,23.265487,22.879619,22.868707,23.074566,23.883851,28.031904,45.397415,51.531354,44.970083,42.959816,41.901795,40.01687,37.409727,36.004687,33.825897,31.039516,32.888594,34.607542,41.889385,59.084589,58.967178,46.869064,38.062683,32.664294
3/23/2017,26.670398,26.474798,26.321744,26.697119,29.41313,36.393022,64.087732,68.288049,46.758755,42.760648,39.813054,34.925988,31.995283,29.932531,27.968039,26.822535,26.806746,27.711418,30.357146,41.698014,38.380109,30.948195,26.899299,25.431285
3/24/2017,21.968344,21.730589,21.933356,21.937035,22.565157,25.55458,43.795883,43.650984,33.418001,30.959019,28.965285,26.940551,25.76712,24.902208,23.756908,23.103545,23.206239,23.342103,23.757367,27.10135,27.149277,24.246214,22.013794,20.919271
3/25/2017,19.708726,19.838693,19.949485,19.813757,19.972927,20.478477,21.755015,23.164327,24.612593,24.806746,25.323507,25.102284,24.50955,23.932388,23.337655,23.218005,23.264188,23.593852,23.961432,28.137324,28.693762,24.368982,22.533746,20.435253
3/26/2017,20.591176,19.731664,19.633552,18.88019,19.088307,19.593775,20.5208,21.977902,22.746916,23.611061,24.670428,24.338904,24.070275,23.60121,23.23093,23.114983,23.346567,23.598673,24.551024,33.703773,32.497291,26.503897,23.128374,21.81685
3/27/2017,20.64818,20.248291,20.063024,20.07743,20.519106,22.064605,28.397989,34.229032,34.264386,33.743113,34.333427,34.066194,34.199107,33.289231,30.718415,29.33098,29.534445,30.227576,30.516496,36.97751,39.147477,31.010366,23.623532,21.59414
3/28/2017,20.812168,20.35463,20.223994,20.271481,20.714725,22.257222,28.834407,30.525958,30.571729,30.814469,31.418794,31.465627,31.026513,30.380449,28.800184,27.422843,27.232091,27.699316,27.472808,34.626137,34.369845,28.501883,23.872794,22.090818
3/29/2017,22.30361,22.277101,22.137694,22.092402,22.446016,23.966136,34.53461,36.690826,35.395193,36.119536,34.986146,33.509341,31.748458,31.011621,29.677188,27.120616,26.421524,27.098129,28.39474,36.318493,39.089136,31.391814,24.084357,22.14248
3/30/2017,21.335244,20.889755,20.745965,20.777871,21.18417,22.770584,34.200775,36.195983,35.51181,34.945859,34.838359,34.858274,32.686408,32.885446,30.190835,27.671065,28.331182,29.486499,30.611427,36.66274,38.100652,32.679123,24.885842,23.633042
3/31/2017,21.597263,20.987867,20.573737,20.437373,21.346413,22.953919,33.024505,36.558293,36.708003,36.826839,37.728387,37.441197,36.45608,34.653728,31.136155,28.301753,27.220784,27.745067,27.173166,32.456303,34.512513,29.039892,24.18589,22.819711
4/1/2017,23.981232,23.792894,23.776468,23.682881,23.829111,24.127217,25.576948,26.814983,32.379358,34.654522,35.417243,35.060437,32.283752,27.856323,26.029756,25.448061,25.667983,26.208921,27.72327,33.880587,35.418422,34.322211,26.993139,25.037443
4/2/2017,25.276903,24.833839,24.660077,24.594964,24.577899,25.004687,26.403575,28.472914,32.107607,33.778042,32.448398,30.821459,28.466362,26.778328,25.565077,25.34134,26.092168,28.05998,30.82935,39.54928,45.448519,36.847994,26.841604,24.483105
4/3/2017,23.329812,23.093009,22.876618,22.991646,24.07648,26.633977,40.493732,40.703861,40.662768,40.42282,40.201396,40.22059,39.785811,40.218319,38.294899,34.223305,34.292031,34.998129,34.486314,41.844446,43.842736,36.314466,27.694928,24.087505
4/4/2017,21.636653,21.2084,20.720515,20.638836,20.957816,22.250869,32.218224,33.072287,33.946148,34.085587,34.812372,33.816187,33.75215,34.796917,33.538034,31.817398,31.174143,31.625805,30.85899,35.860564,40.866462,32.88832,25.483197,22.940521
4/5/2017,22.232179,21.696542,21.508949,21.393869,21.837912,23.335327,32.03392,32.040761,31.870646,32.6486,32.3297,32.403469,32.171738,31.942407,29.55467,28.107638,28.7782,28.121932,26.495,31.890385,33.244314,29.118126,23.784127,21.705322
4/6/2017,21.124644,21.116569,21.274924,20.901501,21.65866,23.251248,34.110342,32.486728,34.316965,35.488982,35.923947,36.932746,35.811227,35.840861,32.5835,30.896147,31.576162,31.33756,30.877317,36.324611,38.000709,34.526753,27.799935,24.867039
4/7/2017,24.474737,23.278235,22.583241,23.061686,24.130566,27.515825,41.769144,42.30573,41.00341,41.573858,42.022999,41.687933,39.862985,39.23719,34.691295,32.016143,33.268937,32.646588,32.533838,39.818661,41.921966,38.223273,30.856351,28.363776
4/8/2017,27.62358,26.403145,25.926465,25.968117,26.504451,28.700764,33.005137,37.120611,39.728846,39.488576,35.979004,33.984356,28.888246,26.762324,25.501616,24.956352,25.264353,25.358503,26.368709,31.800433,35.90766,29.093298,25.731166,24.3191
4/9/2017,21.833553,21.907827,21.679002,21.143628,21.439152,22.251574,22.810273,23.750106,24.934894,26.293268,24.733782,25.603645,24.764848,24.017337,23.833318,23.946703,24.294697,24.918417,25.257188,33.979396,40.624082,29.804684,23.487542,22.052731
4/10/2017,19.654441,19.629644,19.593626,19.504021,20.178903,22.592384,34.013069,34.24089,34.310753,34.802188,35.761478,38.249426,38.115661,39.531376,37.024066,34.737172,34.573388,34.194408,34.902804,37.892715,44.508908,35.082367,27.72314,23.900333
4/11/2017,19.685417,19.358343,19.150819,18.924425,19.398679,21.412681,29.980957,30.674749,30.938864,31.86529,33.698524,35.697393,37.753706,42.007139,39.493396,38.195196,39.101427,36.628805,34.965567,37.45078,45.507468,33.950863,25.746146,22.355466
4/12/2017,20.442364,20.201859,20.198214,20.134336,20.898121,22.718772,33.247709,34.572367,34.274584,34.429956,34.678797,34.677142,34.584996,35.473049,34.898366,34.417906,34.931713,33.924094,32.145053,35.409339,42.688591,34.858249,25.977576,22.251318
4/13/2017,20.337768,19.685828,19.112594,19.125438,19.836928,21.468148,31.202942,31.876094,32.749575,32.645672,33.021983,33.234961,32.468891,32.688537,31.447064,30.441463,30.834214,30.186649,28.702125,30.328656,38.088762,31.673227,23.681094,21.434131
4/14/2017,19.701481,19.382793,19.041144,18.953243,19.257458,20.773168,25.298741,26.737478,27.684107,28.765975,28.899392,28.869568,28.494861,28.722033,27.603596,26.744048,27.033149,27.024427,25.601424,27.325295,30.581637,27.880461,23.167496,20.417387
4/15/2017,20.581955,19.128655,18.334535,17.955768,17.997228,18.880522,20.626837,22.200016,24.378289,25.984763,26.044272,26.264267,25.348739,24.255216,24.67795,24.6613,26.016921,25.851832,25.528848,27.193563,32.804742,28.61546,22.400189,20.750314
4/16/2017,18.888531,18.048287,17.136707,16.293165,16.150329,16.852657,18.095839,19.179267,20.854084,23.111364,24.176972,25.397901,26.890915,28.473973,31.141901,32.378659,34.346853,34.315162,33.532498,34.498812,46.106891,35.610028,25.698712,21.915423
4/17/2017,20.863216,20.095897,19.546551,19.190889,20.101692,22.613506,28.307789,30.296747,31.224564,32.746738,36.227437,38.070845,37.834682,39.343814,37.262679,36.598263,36.950227,35.265137,31.197207,33.382512,45.485517,32.738965,24.766183,21.913318
4/18/2017,20.638512,20.288428,20.222164,20.090087,21.061844,22.797131,28.655049,30.701435,30.450601,31.357732,32.29354,33.069653,32.711266,33.740224,32.739335,30.813957,32.235544,30.230671,28.090843,30.031231,37.839024,31.830318,23.691225,21.139495
4/19/2017,20.202687,19.601001,19.437418,19.449547,20.205472,22.192957,27.435222,28.512621,31.175945,34.65196,35.491913,36.0749,36.148104,36.138758,35.726372,35.625981,36.231265,36.205838,34.879573,34.622839,42.140939,35.181437,24.870092,22.177212
4/20/2017,19.896043,18.772614,18.193965,17.836275,18.421078,20.177988,25.70343,25.919335,26.921452,28.280647,29.317208,32.418449,34.626263,37.419832,40.161804,43.579483,44.748562,42.403087,37.149146,37.573905,49.701456,35.07961,25.90183,21.985523
4/21/2017,21.092432,20.615129,20.381034,19.938125,20.617429,22.093997,26.59315,28.659815,30.188357,31.644791,34.25055,35.189233,38.111222,40.27283,40.851468,40.498308,39.429598,36.419483,31.787195,30.877765,37.910774,31.90946,24.714237,22.753457
4/22/2017,22.015512,21.676627,21.175841,20.51445,20.575978,21.076284,21.926511,22.403349,24.389723,26.139963,26.750341,25.760381,24.862868,23.821995,23.644565,23.12221,23.448622,23.555441,23.838885,24.657309,29.014561,25.594954,23.180438,21.893786
4/23/2017,20.9052,20.521751,20.320564,20.013904,20.161748,20.469649,20.956037,21.550459,22.977569,23.997055,24.402105,23.983833,23.908386,23.251876,23.227093,22.860477,23.680429,24.492234,25.055211,27.079598,32.818012,28.322136,23.679589,21.539182
4/24/2017,20.853972,20.464932,20.315979,20.288921,21.187033,22.821289,30.200725,30.938505,32.93455,33.589017,35.58053,34.009218,34.422195,33.832673,33.29024,29.424826,31.34527,31.02361,29.613685,29.300245,32.873087,29.68333,23.718427,21.936847
4/25/2017,20.138341,19.818048,19.245845,19.28434,19.825736,21.841719,28.618219,29.309322,31.468419,31.544391,33.746744,32.580909,32.579254,33.061572,32.700951,31.560107,32.292605,31.312835,30.200935,29.774745,33.585791,29.548445,23.309147,21.451038
4/26/2017,19.766853,19.308242,19.246634,18.948229,19.81914,21.540474,26.514752,27.637046,29.953097,30.849181,32.249702,33.163006,34.790356,35.379067,36.367283,36.338298,39.196858,37.781679,36.279109,35.924755,41.219665,36.926942,25.241769,22.540145
4/27/2017,19.183742,18.569189,18.081245,17.66557,18.41107,20.079138,25.775143,25.65845,27.414205,30.46059,32.249817,32.775071,34.564854,37.124246,37.900241,38.894219,41.169473,40.74075,35.168236,36.199699,42.877454,34.288903,24.722998,22.694201
4/28/2017,21.045436,20.460129,19.974092,19.012268,19.874579,21.739272,26.281375,27.521884,29.52596,31.825672,34.54774,36.033556,37.913522,38.795647,41.252704,45.444691,47.431449,45.989471,37.929984,36.051209,42.277736,35.269516,26.656,23.704224
4/29/2017,23.216042,22.698394,22.024958,21.218559,21.205306,22.165748,23.221962,23.784231,26.045427,28.315299,32.741286,35.525568,36.334744,38.947421,43.322202,47.403954,52.695121,50.593046,40.523674,38.721703,44.772085,36.257058,27.84405,23.732435
4/30/2017,21.783105,21.293834,20.25313,19.343957,19.172149,19.229583,19.668898,21.685813,22.804619,23.478902,25.558041,26.974155,29.298907,31.628454,34.787958,35.887078,38.874779,37.629055,31.188767,29.589417,37.969907,29.489159,23.885303,21.157839
5/1/2017,19.494584,18.829009,18.066702,17.618359,18.352609,19.924137,24.878941,26.082576,27.419825,29.058613,30.589104,33.034264,32.71287,33.741671,33.397605,34.229792,34.565786,34.529237,31.543948,30.684599,36.444031,30.727106,23.174136,20.510625
5/2/2017,19.995209,19.557054,18.9913,18.370346,19.346636,21.479278,26.691771,29.017848,29.409583,30.673474,31.454734,30.620511,31.35193,31.056658,31.453776,31.825553,31.735764,31.86078,30.984495,30.1657,37.029676,32.761423,25.584846,22.146762
5/3/2017,22.01947,21.677405,21.192222,20.561266,21.889858,23.454364,29.145362,33.649476,33.937727,34.374033,33.7041,33.838002,33.17067,33.452004,33.426559,33.110197,33.723146,34.438336,33.387244,31.965056,41.31411,33.730703,26.875333,22.582557
5/4/2017,21.324384,20.534204,19.382942,18.463482,19.933963,21.221429,26.751008,28.891918,29.595791,30.386311,31.011655,31.053018,29.659353,28.891649,28.290642,28.036075,28.823665,29.757588,27.220402,26.796943,32.143419,30.642912,23.670627,21.468962
5/5/2017,19.42442,19.053577,18.359864,18.080682,18.540344,20.462939,24.801724,28.004424,29.333715,30.571271,31.588879,32.373082,31.640855,31.677266,29.413785,29.729538,30.223303,31.494793,28.893426,28.5575,32.884845,31.203596,26.447676,22.450051
5/6/2017,22.781591,22.350985,22.50172,22.260549,22.293817,22.575084,22.659606,24.23681,26.241783,28.258341,28.079588,27.791704,26.543159,25.58014,24.678215,23.949217,24.346084,24.737887,25.504613,25.989526,30.985321,28.617967,24.6406,22.681287
5/7/2017,22.046604,22.053502,22.058906,21.653768,21.817274,21.908315,21.968293,22.722594,24.570892,25.957975,26.079292,25.298806,24.690775,24.270459,23.598357,23.503253,23.940494,24.750325,25.736413,26.521162,34.640166,33.510947,25.001492,23.444385
5/8/2017,22.466955,22.477219,22.457646,22.461958,23.063491,25.968415,39.604281,45.081483,42.269468,40.269393,40.224239,39.774626,37.765041,38.642709,35.971684,34.678377,36.612127,37.217756,35.485713,34.788869,47.482703,40.86455,29.39856,24.876218
5/9/2017,23.487716,23.328632,22.720783,22.64723,23.694971,25.79621,36.330312,40.19952,37.452949,36.938263,36.339239,36.590833,36.047616,36.360378,35.813356,36.408847,36.269616,36.717624,34.090373,34.28548,42.121158,37.089426,28.061118,24.020857
5/10/2017,22.256895,22.029829,21.472825,21.356827,22.200673,24.469942,32.768038,36.123716,35.051001,35.558868,35.209181,36.947495,39.145409,38.431383,39.151342,38.324835,38.761842,38.560019,36.894074,34.902194,40.104883,38.026695,28.028545,23.727219
5/11/2017,22.579133,22.259521,21.750147,21.320742,21.810375,23.549688,30.647205,35.398229,35.465747,37.106107,37.699877,38.398291,38.039715,37.725174,38.594915,38.308604,37.206823,37.657177,36.000392,33.071025,37.8505,36.700109,27.638155,23.602506
5/12/2017,22.201046,22.066956,21.655275,21.231279,21.87153,23.317354,28.651155,33.776544,34.743114,34.669589,35.305342,35.133883,35.097851,34.716615,34.628503,33.670447,33.240681,32.894063,30.217122,28.969314,33.727143,31.061737,25.927588,23.34003
5/13/2017,22.983426,22.274396,22.062466,21.921487,21.926402,22.050236,23.388944,25.590686,27.517256,30.249994,31.15171,31.335762,31.404146,30.127092,28.325886,27.920479,28.041143,28.163661,28.893789,28.006065,32.029394,29.818203,26.466263,23.604316
5/14/2017,22.920067,21.724474,21.016929,20.309436,20.276174,20.425222,20.012654,21.313272,23.654975,25.126713,25.793799,26.02142,26.582273,26.912068,27.467441,28.281784,30.186007,32.426734,30.287854,30.183017,35.581909,33.430844,26.952724,23.72316
5/15/2017,21.862488,21.723578,21.543135,21.147742,21.54312,23.282772,28.586834,31.517876,32.588111,35.120657,37.689942,38.866395,41.201325,41.944135,41.361475,42.605343,43.550189,42.251426,39.948249,37.197605,40.844887,38.56151,27.510735,24.643091
5/16/2017,21.574115,20.857864,19.678351,19.14604,20.169099,22.900217,26.945456,28.845267,29.946935,31.359642,34.568364,35.557513,37.185908,40.639243,40.583238,42.790034,46.257389,45.312264,40.824111,36.783636,39.798121,36.019756,27.072032,22.934763
5/17/2017,21.826202,20.857344,19.191339,18.592149,19.067748,21.44214,25.726476,28.227291,30.304921,32.599288,38.256395,41.315046,47.694281,52.564482,60.544884,74.089679,88.706814,88.003795,62.137864,46.839934,49.892741,42.340138,32.666095,28.323201
5/18/2017,24.213529,21.573056,19.879283,19.112726,18.701808,20.875706,24.846152,28.599602,30.87078,34.205994,39.796411,47.681587,58.435352,71.61915,88.792062,107.329638,124.14253,109.070214,69.384747,54.076987,53.172955,44.214705,34.688159,28.116096
5/19/2017,26.279082,23.459436,21.77046,20.71046,21.258415,23.290766,28.543322,31.330885,33.161624,36.522503,40.572383,42.323759,44.377315,48.180951,53.649847,58.117551,62.35218,54.589739,43.65014,37.356002,39.778224,35.002705,27.191825,23.903197
5/20/2017,23.095044,22.70985,21.00879,20.320817,20.343414,20.495753,20.362752,20.79029,23.014083,24.738534,26.278671,27.531934,28.371669,28.762873,30.244639,30.631921,31.399836,31.769339,28.203368,26.875292,29.523752,27.582222,24.848541,22.076937
5/21/2017,21.344009,21.127039,19.432798,19.003226,18.971422,19.039215,18.890576,19.233419,21.119417,22.617026,23.745014,24.070718,24.24957,23.933563,23.950813,24.131698,24.202962,24.939323,24.680434,24.28338,27.335875,26.508552,23.230819,21.083683
5/22/2017,20.286668,19.679622,19.241993,18.56484,19.241227,20.581141,24.454445,26.82775,27.864195,29.276646,30.325837,32.147346,32.74207,33.960298,34.009649,33.323161,34.633542,34.425281,30.489757,31.163064,34.265708,31.957106,24.327677,21.989935
5/23/2017,20.964339,20.339156,19.730461,18.728121,19.239146,20.609845,24.635205,27.370141,28.392568,29.416845,30.756712,32.183699,33.417007,33.453421,33.86835,33.25881,33.115599,33.854884,31.548556,30.548321,33.913596,33.714596,25.109348,22.128829
5/24/2017,21.481738,20.584007,19.580122,18.805444,19.125147,20.735736,24.509401,27.338501,28.781449,30.035268,30.517667,31.360741,31.422853,30.854419,31.164224,30.99788,30.8718,31.487621,29.835902,28.105499,32.303838,30.393188,24.673776,22.017139
5/25/2017,20.382751,19.666092,19.069715,18.158233,19.08102,21.394782,24.412362,26.933317,28.921882,30.934732,31.474076,32.207755,32.068763,32.122217,32.334658,32.271439,32.973763,32.821189,32.117283,30.799833,33.570345,32.634377,25.442909,22.321981
5/26/2017,21.485607,20.500784,20.126843,19.199443,19.800852,21.611168,23.750395,26.473253,28.193254,30.281114,31.351179,32.919646,33.566504,33.604942,33.716483,34.194972,34.912765,34.167561,32.66013,32.093733,33.74755,32.689182,25.315943,22.698589
5/27/2017,21.378288,20.866561,20.216646,19.251368,19.429966,20.277126,20.626761,22.053935,23.585032,25.270463,27.873389,31.124131,31.027206,32.077923,31.720785,31.687417,32.164993,32.318685,31.893117,30.58991,32.327126,31.230359,24.594848,22.09729
5/28/2017,19.525018,18.012869,17.081795,16.22664,15.96382,15.669247,14.008542,16.909736,20.52958,21.92444,22.695192,23.526612,24.104915,24.177201,23.855632,23.625945,24.070717,24.83171,24.30067,24.747678,25.700366,25.514382,22.832113,20.230429
5/29/2017,18.897629,16.977837,15.599392,15.538596,14.631146,15.236334,15.172354,17.801854,21.025614,22.453965,23.07901,23.777514,25.161246,26.643083,27.096311,27.270509,28.507543,29.592811,28.028199,27.501536,29.548487,29.57612,22.612107,21.151334
5/30/2017,19.770498,19.085436,17.465064,16.518494,17.100168,18.992298,21.302959,22.670797,24.027978,25.009202,26.788958,28.145574,29.777726,29.263965,29.152091,30.010128,30.246904,30.357963,27.753245,27.608606,30.284818,27.759489,22.305148,19.83302
5/31/2017,19.709501,18.838748,17.648717,16.801111,18.269376,20.088363,22.008989,24.105164,25.222904,26.692312,28.217196,29.984822,30.466145,30.518795,30.390146,30.856022,31.317755,31.656788,29.829326,27.645978,30.232868,27.221801,22.886733,21.326476
6/1/2017,19.953199,19.255493,18.700941,17.696645,18.77076,19.805756,22.132448,23.021057,24.126008,25.134406,26.55234,27.374249,28.63354,28.924301,30.59655,31.35666,32.094315,32.068766,29.287895,27.889893,29.680907,27.687391,22.922796,20.954148
6/2/2017,20.152335,19.669692,19.03928,17.716495,18.616215,20.780432,22.473592,24.283681,25.664872,27.166925,28.936052,31.321523,33.394182,34.025851,37.237022,40.139881,42.02727,38.107226,34.509408,30.659577,31.792483,30.212504,24.767762,21.81352
6/3/2017,20.256429,19.475357,17.370813,15.496905,15.188787,16.082905,17.839929,19.536695,22.797661,25.286174,26.297948,27.823305,30.192678,32.437909,35.921161,35.842359,38.890961,38.933787,34.900205,31.975455,32.144169,29.470744,24.904493,23.015399
6/4/2017,19.005452,18.622382,17.486719,15.247054,13.88515,13.506491,11.576264,16.487903,19.702271,22.345881,25.135619,26.663596,29.032806,31.802386,34.729735,37.161852,40.837068,44.043216,37.17884,32.615726,33.455029,33.001663,26.06851,23.836792
6/5/2017,19.719186,19.326204,17.974148,17.629358,17.751682,19.271331,21.059693,23.156066,24.232542,25.243298,26.96538,28.721437,29.12492,29.931652,30.929184,29.145087,29.21306,28.489404,28.359227,27.105178,26.855957,25.96906,22.420663,18.811766
6/6/2017,18.344299,17.592775,16.881143,16.65096,16.924193,19.059418,19.95017,22.344684,23.9611,25.746119,27.329122,27.966188,28.661286,28.861422,29.254876,29.130988,29.027636,28.833358,28.629339,27.730753,27.418367,26.699311,22.545772,19.845652
6/7/2017,18.085025,17.311281,17.395146,17.06554,17.519244,19.213155,21.042342,22.293694,23.14097,24.520187,24.925886,25.309059,25.796296,25.964953,26.245168,26.378468,26.172323,26.096066,25.970532,25.258043,25.368446,24.984516,22.473293,20.273476
6/8/2017,18.511674,17.480649,16.653439,16.091143,16.786539,18.478785,19.98005,21.95464,23.47395,24.621846,26.143884,27.071378,27.980686,29.755749,30.039123,31.127345,31.035303,31.478501,29.665006,27.498063,26.726924,25.812302,22.346784,20.322553
6/9/2017,18.392792,17.792604,16.883396,16.715328,16.393658,18.261441,19.189236,21.613036,23.706389,24.82777,26.597151,28.520362,31.754185,33.764808,34.043651,35.565865,36.217184,36.307271,35.373489,34.44226,30.515611,27.271725,23.014188,21.146919
6/10/2017,19.786207,18.442158,17.3263,16.208595,15.494055,16.003226,16.34497,18.802288,21.216953,23.330035,24.915802,27.572232,30.651973,34.132888,35.847637,39.498643,43.076074,44.20161,37.692742,34.16932,30.177908,27.184045,23.524791,21.540669
6/11/2017,19.04411,18.108866,16.499812,14.692037,12.899286,12.513896,13.122711,17.503398,20.316832,22.887374,24.310242,27.536812,31.269639,35.206288,35.661113,40.564149,48.701431,50.622705,44.17839,36.714206,34.022978,29.989906,24.591639,22.448709
6/12/2017,20.745209,18.910789,17.426969,15.146387,15.477843,18.291036,20.901619,22.850526,24.965267,29.193434,35.646379,38.244143,43.194712,46.13755,50.684493,59.477641,68.958641,65.77248,50.704589,43.450711,39.583986,35.551928,28.012911,24.088174
6/13/2017,22.919959,21.157063,19.716779,18.961957,18.838648,20.550105,22.955035,24.768236,26.827488,29.803928,35.62965,39.168232,42.327622,48.828544,56.204435,68.534095,76.706126,70.91938,52.570806,44.000465,38.539304,34.457995,28.342928,24.242779
6/14/2017,23.967484,21.980392,20.681263,19.612037,19.674274,20.890404,23.064336,24.215058,26.269069,29.040621,33.708866,35.250174,37.445747,37.908524,38.646312,41.573297,43.92708,39.559607,36.233655,33.722333,33.07441,32.620263,25.868408,23.730968
