PUBLISHDATE,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
8/29/2016,21.999945,20.820844,19.498724,16.928357,18.605532,20.652398,22.438355,23.486589,25.709462,29.319654,34.123681,41.338934,45.763282,57.50812,65.684618,76.315753,85.896295,70.691108,53.985291,42.821891,41.671428,33.475488,26.441476,23.796573
8/4/2016,22.947505,20.897082,19.336649,17.553973,18.4979,20.542521,23.38487,25.169128,26.786623,29.776841,34.068868,37.949242,40.247515,42.99025,46.23025,49.631267,51.110493,48.216671,42.508776,38.44393,38.860098,33.826037,26.501615,23.818764
8/30/2015,21.264671,18.820859,14.9684,11.530161,9.205417,8.250731,8.271651,13.646872,22.528198,24.193867,27.686493,30.221432,31.630883,34.197212,36.988575,42.82413,48.799422,47.602624,36.193445,33.98341,36.831201,28.720334,26.214372,23.830244
9/10/2016,24.074548,22.939244,21.914413,20.466014,19.538055,20.286927,21.656158,22.549602,24.333005,26.908007,30.665781,36.429719,41.260107,47.575679,54.923945,58.75931,61.207792,54.924144,39.80719,35.494784,34.343298,28.414246,25.362313,23.833742
8/29/2015,22.351429,20.930371,16.648475,12.618171,11.210535,13.560423,14.814494,18.507203,22.778674,24.279617,26.557991,29.168706,30.887412,32.498155,33.22281,39.274649,44.682662,40.181031,32.545903,31.565291,32.07433,28.413103,24.674971,23.857512
7/30/2016,23.583634,22.320283,20.494094,19.16036,19.064919,19.874757,19.998367,22.156831,24.226642,26.015562,29.09756,32.219618,35.574245,38.049063,38.789345,39.25704,38.939958,39.501361,36.299238,31.329683,30.257312,27.875508,25.246406,23.859505
4/14/2016,23.344083,22.971879,22.956071,23.410128,24.585061,31.808792,55.733278,48.600772,36.559447,33.212274,33.915613,32.174187,31.670027,30.119696,28.044036,26.255808,26.259235,26.076732,25.821874,31.84823,37.717753,32.214162,25.028577,23.859811
9/14/2014,23.297034,21.424812,20.636005,19.520455,19.458887,20.156486,20.682008,21.103357,23.773437,26.164232,26.892586,26.979218,27.291688,27.798769,27.964892,29.49875,30.636532,30.257852,30.20914,36.152389,36.447013,29.400077,26.24867,23.862149
10/9/2015,21.803728,20.27441,18.513538,18.249862,20.135046,23.714222,35.491234,35.898663,33.120284,36.393621,41.10921,42.523408,44.801071,45.392895,47.48467,43.812389,41.453876,35.642303,37.526605,48.819885,37.29343,30.731154,25.8594,23.866081
9/6/2016,19.939949,18.305104,14.657576,12.860145,13.343267,18.397112,22.501646,23.656643,25.315749,28.514579,33.652325,39.515601,43.951156,50.015263,53.859619,62.462893,70.24247,58.442277,48.426192,45.397563,46.063664,34.84299,27.219926,23.86794
10/6/2015,21.85539,20.172018,19.733959,19.78137,20.759399,24.241125,46.298797,36.297546,31.817764,34.92139,36.518117,37.681234,38.389994,39.075558,37.787049,36.117451,35.819168,34.626264,40.645012,61.674812,37.784013,31.072565,25.540687,23.869397
10/26/2016,23.273486,23.080865,22.690784,22.661983,23.24916,28.612058,44.226805,47.584673,40.283035,36.553605,36.841252,32.95716,33.431808,32.134852,30.52597,29.47871,30.131089,30.423235,39.808379,42.249941,36.960721,33.117818,26.099135,23.886855
7/31/2016,22.666994,21.268407,17.795462,17.286219,15.795478,14.946655,15.059713,17.426197,22.857708,25.166333,26.941891,29.419025,32.76135,36.198843,37.290092,39.081545,41.314314,40.668541,38.057872,34.687206,32.965823,29.176864,25.65447,23.896804
9/27/2016,21.609146,21.163318,19.991019,19.957128,20.532282,23.949471,29.525021,27.885135,28.8052,30.164246,31.169915,32.768479,32.663115,33.469477,33.354479,34.401005,34.351732,33.838564,30.960836,37.614048,33.302642,28.854892,25.188516,23.898664
6/4/2015,21.657738,20.595103,18.574856,16.313394,18.517027,22.937122,24.840659,26.160531,29.107927,30.932893,33.122555,34.786068,32.784461,33.116922,33.475373,32.958785,33.259368,33.765243,33.855323,33.233524,33.788441,33.497207,27.301883,23.900456
4/15/2016,23.168614,22.412515,21.993196,22.326227,22.099528,31.970439,56.291518,51.594803,36.573752,34.767042,36.271776,35.340526,34.37727,32.266933,31.308653,28.847205,28.417954,26.946339,26.22434,34.371356,38.830792,35.298132,25.517006,23.910876
9/30/2015,25.484525,24.214549,22.911683,21.774096,23.489858,27.305855,39.532361,38.277226,39.464561,40.816652,43.266291,43.929639,43.944968,44.310122,43.316632,42.505845,41.771008,37.028842,35.750083,51.792702,40.889201,30.025754,26.359509,23.923667
10/16/2016,21.845681,22.163793,21.628231,21.221459,21.185212,21.957808,22.709528,24.187755,25.124479,26.657045,27.542318,27.767798,28.789689,29.68127,30.724221,31.680418,34.185678,34.460813,39.900959,46.280162,39.32337,31.164283,25.697291,23.926948
5/21/2015,23.311932,22.271609,20.312179,18.64514,21.221176,24.057008,28.648669,30.859488,32.317659,32.788182,32.84113,34.262391,33.110163,32.574699,32.198387,32.877344,32.621255,31.846861,30.99829,29.525715,32.018648,31.163819,25.249831,23.945717
4/17/2016,22.521058,22.395572,21.435207,21.644469,21.724469,22.128422,23.452136,26.803426,28.077703,27.959545,27.975284,27.210181,26.318508,25.481958,25.45723,25.537433,25.887372,25.645103,26.465756,35.814737,44.128472,32.809988,25.448421,23.991652
8/24/2015,22.352067,20.459033,18.602863,17.442315,18.214656,20.968777,23.454904,24.674639,25.982237,29.495013,32.731515,37.069121,39.508537,44.488552,58.946017,59.135531,62.625627,56.156468,38.924672,35.391631,37.112871,32.403339,25.709054,23.995016
9/9/2015,23.755942,23.220512,22.100934,21.543379,21.727994,23.276164,26.222393,26.326437,27.795102,31.938265,36.360471,40.997243,44.297848,51.119908,61.788849,69.721369,77.226641,57.378875,42.230648,39.052489,40.474455,32.569776,26.949095,24.017394
9/17/2016,22.611584,22.052681,20.851386,19.442564,18.631204,20.327987,22.492682,22.645292,24.10298,26.5394,27.902809,30.214666,33.793807,36.306744,38.252909,40.122817,41.357556,38.174832,33.622421,36.282438,33.93544,28.330163,25.232706,24.018341
5/14/2015,23.120561,22.258238,20.390972,19.770953,21.504214,24.456779,31.422132,33.365538,33.855122,34.036751,38.6204,37.779661,39.213981,41.44588,40.008006,40.523037,41.502558,37.707134,35.563323,32.440227,46.325148,36.754115,26.653332,24.024006
9/16/2016,21.356337,20.541358,19.104699,17.601153,19.449695,22.152709,24.999077,25.214674,25.516043,27.046754,28.833401,33.573914,37.264446,39.47451,39.925266,46.443207,47.93929,44.248088,36.601657,36.201003,36.419082,27.978149,25.264548,24.036949
8/19/2016,23.450243,22.391619,20.888634,20.171849,20.326551,21.911638,24.405052,24.937591,26.973578,31.288171,36.022074,39.340426,42.912916,49.177425,52.780961,52.769692,57.041403,49.991114,44.26518,38.852152,39.444478,34.236038,26.592424,24.038168
8/7/2015,23.23233,22.275864,19.646317,17.816174,19.215425,22.259095,23.962311,24.225264,25.030032,26.516175,29.596269,31.844111,32.335276,32.787606,34.982432,38.287117,42.514818,38.582827,33.051565,31.167942,31.424503,28.24551,25.051771,24.046664
10/24/2015,22.78539,21.7482,20.693902,20.450998,20.050646,21.612274,24.911105,28.227959,31.290998,33.446849,32.3514,30.728145,30.267115,29.59549,28.528014,27.810262,28.289469,29.40882,36.904826,35.656741,30.589385,29.284426,26.287483,24.048486
12/23/2014,24.907089,23.843897,22.720185,22.37486,22.199222,24.932659,28.825033,31.093642,30.773645,31.048009,31.914056,31.841992,30.240941,29.384178,28.57514,28.162665,29.2744,34.795552,32.519786,30.923006,30.297569,28.582307,26.785406,24.04971
10/15/2016,24.107222,23.452238,23.372643,23.295986,23.383838,23.546506,24.938852,26.432131,27.85,32.815351,31.334316,29.737921,30.278731,29.463958,29.181835,28.920965,29.946893,29.688758,34.499608,40.657726,34.884792,30.891121,26.437037,24.050368
4/18/2016,20.918,21.305111,21.176357,21.580956,22.737985,26.633058,35.957353,40.118188,38.238294,39.092496,43.663728,41.599986,42.518202,46.171362,48.313922,50.766954,55.691464,49.994183,37.500802,42.087338,54.801306,40.029312,28.934644,24.050842
7/2/2015,22.952689,21.320608,18.940796,16.954455,17.280839,21.54422,23.384122,25.574614,28.382649,29.701815,32.542314,33.275453,34.28915,35.123754,35.881174,36.59568,38.579012,36.96964,34.065413,31.629091,30.758833,28.616462,25.474161,24.056028
5/31/2015,23.048421,21.539289,16.492057,14.205223,12.938008,13.040135,13.218502,17.467601,23.277314,25.632062,28.490053,31.862206,32.153566,35.559058,37.121416,38.851077,38.342865,37.231188,32.294384,31.634738,32.351302,30.476898,25.211168,24.060865
4/4/2016,18.58216,18.336958,18.240462,18.37005,18.775077,22.435325,34.947984,33.729585,34.319742,34.744585,34.915745,34.770323,33.73347,30.567128,28.572988,27.342587,27.057383,27.837893,27.028124,34.590785,44.515017,34.061163,25.763495,24.071236
4/13/2016,24.003904,23.721569,23.453469,23.506317,25.374993,33.75431,55.975876,44.945718,38.932388,37.457797,38.170044,36.651074,34.078096,31.583219,29.596692,26.941369,27.241225,27.23543,27.527369,32.794807,37.941137,32.001578,25.41814,24.08422
8/31/2015,22.398676,19.272296,17.601082,16.252267,18.330833,20.86639,24.140821,24.803196,25.894767,28.126891,31.261479,36.122867,41.874345,46.747622,51.044462,59.768508,65.914626,56.667925,45.362713,39.920286,39.56665,31.53259,26.256276,24.093447
11/2/2016,22.860483,21.794819,21.122199,21.334266,21.778771,23.856199,34.000044,34.553354,31.608583,31.804042,34.126717,33.488814,34.217735,34.404266,35.047892,35.969001,35.179837,35.560109,43.148253,38.69705,35.955347,30.385927,24.694117,24.09384
11/14/2015,23.301506,23.118132,23.205407,23.23973,23.516067,24.920656,29.451621,32.457676,33.622363,33.357104,32.909053,31.099783,27.928162,27.081572,25.696767,25.219034,27.368052,39.758105,35.758585,32.215332,31.960068,28.861867,26.194424,24.099296
4/6/2015,21.980983,21.047451,20.294436,20.581207,22.126887,24.673519,32.482528,33.557294,32.281926,33.373842,34.900706,34.547627,34.668991,34.286118,32.743039,30.857095,30.333626,29.64451,28.961265,32.761151,46.66793,31.371035,26.480291,24.113522
4/11/2016,23.35813,22.730401,22.437083,22.684039,23.282321,29.4948,45.8741,47.376284,45.838871,45.603566,44.427724,44.822486,43.984989,37.664377,34.672988,31.504968,30.897509,30.65319,30.80075,36.47579,41.373559,34.517214,28.343639,24.11724
4/30/2015,20.838463,21.11575,20.435133,20.366921,21.358234,23.245762,35.071913,30.71409,31.089294,30.828214,32.993936,32.081879,31.375038,31.090817,30.5309,29.535148,29.625883,29.059682,28.196637,28.395555,39.696669,30.651016,25.1606,24.125339
7/29/2016,23.597411,22.670704,21.67116,20.732734,21.137754,22.43696,24.149388,25.361046,27.021595,30.300594,35.399616,37.267373,39.507896,40.812681,41.210857,43.691612,45.866668,42.021467,39.038487,35.627412,33.396625,30.350136,25.658095,24.127117
8/6/2015,24.18297,22.488618,20.828632,19.063669,19.512199,21.962646,24.53276,25.316126,26.10209,27.917349,31.201709,35.264504,34.613651,35.617455,39.326033,43.56688,47.033019,41.18508,34.780681,32.95282,32.078093,29.124537,25.215446,24.141522
7/19/2016,23.386258,22.596639,21.511044,20.562931,20.751529,21.824963,23.18449,24.329338,26.425248,29.315685,34.355168,37.440962,40.419354,44.121161,46.807274,50.539625,53.202154,49.999367,42.73636,39.245498,37.044661,34.288252,26.424548,24.141657
3/16/2015,24.48084,23.761173,23.208363,23.703957,24.224703,26.159166,41.771434,51.576717,38.451363,39.37049,37.810014,35.354825,32.565277,30.48229,29.054755,27.878212,27.913976,27.661495,28.692802,35.562451,33.689499,28.349863,25.09123,24.142471
11/10/2015,22.586824,22.193468,21.99289,21.922318,22.966966,26.818767,36.144498,36.646932,36.750493,35.959144,36.588922,35.274487,34.494412,32.778632,31.127865,29.499535,32.611681,55.223317,44.999026,37.166774,34.597072,30.217909,27.370252,24.168049
8/23/2015,18.980466,14.699545,13.581494,10.615703,5.40008,3.923703,4.275924,10.102793,19.277514,23.415655,25.221152,27.414333,29.718709,32.010531,35.602939,36.371863,44.087493,44.772357,36.220588,34.337079,35.58871,29.712212,25.300211,24.168074
8/5/2016,23.074304,21.452783,19.901755,18.304391,18.878785,20.553046,22.694091,24.213216,25.789506,28.183707,33.910422,37.578782,40.967916,44.656851,48.006433,48.960162,50.804377,45.890967,40.822767,35.880242,36.385955,31.682096,27.054008,24.170539
8/20/2015,24.077171,22.650744,20.407098,18.93943,19.18511,22.722289,24.406325,25.163216,26.655741,29.264262,33.57214,34.313052,35.723894,39.025371,41.916922,41.313587,39.661206,37.253747,33.806039,32.280719,32.806256,29.151701,24.814562,24.170577
4/23/2016,23.616126,23.189759,22.399088,22.19062,22.672386,23.576595,25.533373,26.954909,32.607784,33.398127,36.604782,36.652545,33.661169,30.40903,29.81878,29.091009,30.081183,30.059922,30.082433,30.418439,41.372124,38.640175,26.246349,24.174326
7/10/2015,24.277764,22.674931,18.76659,17.555568,18.082931,20.343473,23.904018,24.153537,25.100539,26.971204,29.214145,31.860581,33.532054,36.755333,41.529128,45.745528,46.033478,43.69847,33.228479,32.063094,30.954447,29.732955,25.688844,24.218564
9/26/2016,20.865605,20.468772,17.414347,15.548119,19.992673,23.636826,27.411268,27.072561,28.122852,29.088326,30.756787,35.278617,35.893507,37.976979,37.188017,37.787579,39.650842,38.391803,35.163989,42.926529,36.844653,29.183186,26.011254,24.220677
8/11/2015,24.064962,22.966649,21.687525,21.353871,21.63729,23.025509,24.645653,26.308763,25.771042,27.491041,33.725741,37.508031,38.963935,41.705266,44.722344,50.541203,53.213341,49.249875,39.818108,36.182034,35.649615,31.073064,25.327343,24.223562
6/26/2015,23.899643,23.171435,20.313151,18.857642,21.054485,22.639015,23.975077,25.732867,27.312563,29.294461,35.043182,35.430121,36.686068,38.875792,39.65821,40.124318,40.209694,37.100878,35.313126,31.654887,30.354992,29.631673,25.907669,24.24244
4/21/2015,22.723236,22.630291,21.535992,20.589671,21.777875,24.326493,34.588536,32.914367,33.070156,33.814519,35.880755,35.291845,33.99412,33.340005,32.628014,33.063932,32.935793,32.093985,31.276044,32.711973,50.368756,33.032105,27.949004,24.251133
4/7/2015,22.113073,21.640176,19.759774,19.667529,21.482253,23.859315,30.610417,31.866291,31.591957,36.054003,39.035346,38.609985,38.513527,37.425479,35.369936,33.749796,32.24144,31.023589,29.745307,35.38294,46.723065,30.337388,25.992455,24.259928
4/5/2016,23.095012,22.64904,22.655579,23.141443,24.530167,31.767924,48.892888,57.048949,47.668339,41.060421,39.840805,37.293959,34.83006,33.373334,31.112306,27.941112,27.928335,28.450507,29.624759,36.200569,46.120263,34.246373,29.125705,24.268453
10/4/2016,22.906422,22.136768,21.426313,20.79743,21.600641,24.380905,32.083916,31.426106,30.484832,32.835683,37.723169,41.367332,42.538095,41.156104,40.869273,40.869057,43.68994,39.874313,39.850463,46.064461,38.013802,30.446499,25.883138,24.270399
10/20/2016,22.738461,22.291176,21.469702,20.878524,20.904423,22.812607,30.048602,29.164902,29.294084,31.163701,33.960659,33.50243,36.214047,37.146026,37.040116,36.853556,37.245634,36.586332,38.581286,40.641643,36.153938,30.15949,26.286782,24.281736
11/21/2015,26.233938,25.635871,25.174149,25.05037,25.78832,27.822763,31.059013,31.911731,34.199792,33.628324,32.295401,30.018466,28.154201,26.682238,25.718033,25.917974,27.162922,38.817661,36.426529,35.10276,34.855162,28.530336,25.593245,24.281768
9/18/2014,23.775508,22.850932,22.051461,20.984476,22.452816,24.746797,29.821851,29.969711,31.009615,34.231799,35.776754,36.080449,37.153111,38.356798,37.855251,38.668224,38.713876,35.695828,34.575117,47.521558,40.810632,31.418931,27.202589,24.298207
1/7/2016,28.853404,27.856441,27.713408,28.011174,29.185619,39.487597,55.896329,55.714991,38.421041,35.119392,31.979792,30.497758,28.688623,28.262831,27.591418,27.993489,28.986788,37.242368,35.724298,33.893191,32.726846,29.956309,26.371186,24.29903
2/18/2016,24.127075,23.784438,23.559454,23.954672,25.271506,31.608271,46.312505,45.56274,35.228929,32.688418,31.552154,29.896293,27.886061,26.548357,25.112841,25.141761,25.48367,33.440627,43.911038,38.992493,34.150289,32.286871,26.28462,24.301737
12/21/2013,26.0489,25.172691,24.578511,24.088111,24.440631,25.368499,26.346243,28.429226,29.865453,30.976111,31.416612,31.034183,30.165392,29.252592,28.439121,28.543782,30.449545,34.762889,32.782901,31.939923,31.32899,29.052632,27.131677,24.305277
7/20/2016,22.462379,21.7359,19.120174,17.578904,18.479609,20.532206,22.612467,23.83917,25.946962,28.563878,34.562943,35.854725,38.995132,41.440132,44.332428,48.118201,52.747674,48.765755,42.347539,39.635863,36.491998,33.506404,27.263666,24.32648
5/28/2015,23.188328,20.602906,15.953306,11.978362,13.265365,20.500487,24.06715,27.072544,28.631078,31.504253,34.376844,36.858005,38.889075,45.31231,51.580835,63.573529,68.223527,56.608979,40.04995,35.696156,35.141538,32.851739,27.51707,24.334668
7/5/2015,19.600001,13.466192,12.449709,8.918317,9.27127,8.736385,8.29915,12.404369,21.250083,24.789709,26.000896,28.950686,30.172462,31.098438,33.039826,36.947201,37.896255,39.846263,35.001232,32.405095,32.437312,31.65094,26.084768,24.335502
2/26/2016,22.635416,22.656783,22.303751,22.166562,24.134498,30.228859,50.532618,51.330138,39.103125,38.937932,37.901374,34.246672,30.758917,28.046553,26.802187,26.987935,27.355383,33.239265,43.130572,39.964828,37.185558,34.191195,27.912041,24.36081
5/13/2015,24.282651,23.564169,22.851389,22.159807,22.947799,24.927711,31.277226,33.982998,35.6332,35.772588,40.946228,40.674106,42.050362,39.254608,38.167337,37.266905,37.707183,37.602897,33.528387,32.945653,45.400012,37.662634,27.2101,24.367952
2/9/2016,22.130585,21.957133,21.604742,21.841761,22.761824,25.548625,39.404524,40.194892,37.997057,36.794638,37.50311,34.117546,32.411683,30.232164,28.975565,28.776546,30.386417,45.001027,45.579167,39.545867,37.354512,32.819408,27.081678,24.369217
7/17/2016,20.379473,19.55246,16.686097,14.579462,12.775826,11.795437,10.46345,15.681243,20.263814,23.559153,25.450993,27.32216,30.377605,32.747875,35.911287,38.942892,41.726122,45.514821,40.999678,39.595352,37.101444,32.507564,26.644599,24.370315
4/15/2015,23.987816,23.206656,22.065204,22.078266,22.928723,25.50666,36.037246,35.051534,33.189419,33.335288,35.923374,33.845281,33.469186,33.570577,31.385774,30.515721,30.25384,30.230836,29.519749,32.815888,45.070481,31.839384,27.209806,24.3777
8/25/2016,21.752774,19.696042,17.418149,15.31578,16.447083,19.361407,21.776777,23.15983,24.74715,27.087799,30.607999,35.469532,40.157497,45.107267,51.794235,58.479524,64.044401,57.236803,44.96344,39.601793,42.02549,33.29598,26.681202,24.383287
7/15/2016,23.454746,22.309901,21.080554,20.078508,20.068547,20.952041,22.838016,23.825228,26.334629,29.90764,36.162403,40.415336,44.941946,50.950065,53.181816,55.357986,62.393505,57.061224,46.326465,39.037813,36.586064,33.767468,26.749114,24.386118
8/1/2016,22.555854,21.751047,20.85707,20.04729,20.348118,21.598231,23.08165,24.112347,26.673464,31.211793,36.72752,40.401537,43.945058,46.663611,51.961553,52.0177,59.447316,50.247918,45.391414,42.703802,42.568264,35.661189,28.420565,24.39466
10/8/2016,23.868048,23.726156,22.572147,22.323339,22.498498,22.846888,24.565771,25.337505,28.420017,30.747709,32.506546,33.234603,32.324772,31.922441,31.161235,30.887958,31.369366,30.943302,31.362762,35.350079,32.29359,29.777112,26.182225,24.415902
7/11/2016,19.127959,18.918445,17.232644,15.617922,16.297718,18.853182,20.061232,22.768942,25.177637,27.084487,29.509574,32.38783,36.831734,40.990307,44.620504,47.473292,52.634333,51.235803,42.667538,40.393807,37.237954,32.817385,26.872526,24.417316
2/7/2015,27.619399,26.480109,26.286164,26.484966,26.32137,28.068391,30.774176,33.45657,33.09822,31.604905,30.193862,28.289089,26.61004,26.124855,25.73449,25.563885,25.836376,27.496538,30.431522,29.040124,28.022585,26.749636,25.330397,24.423223
7/4/2014,27.225243,24.871942,23.22136,20.497729,20.601041,21.175685,19.6633,22.614735,26.359611,28.78702,30.293155,31.923269,32.54023,33.00414,32.969572,33.269373,33.560629,33.70717,32.927201,31.922814,31.043511,29.934465,27.800549,24.425849
9/17/2015,21.313081,20.246295,19.208668,17.403442,19.156686,23.87692,27.27198,25.551299,26.898413,31.144068,33.409316,36.836045,39.592374,45.671097,51.241797,57.574189,65.579832,52.610836,38.029543,44.909554,37.775261,32.533221,27.362975,24.436051
6/29/2015,16.938261,15.400347,12.32783,9.211495,14.547158,15.729056,22.547429,25.179886,25.99823,27.058018,30.057158,30.812703,32.997707,35.318267,36.388098,40.88918,39.421327,38.545278,36.206319,34.046168,34.788904,33.732556,26.072973,24.443915
8/3/2016,23.188875,22.664258,21.919951,20.745728,20.828579,22.116205,23.82157,25.697814,27.234341,29.580119,34.650197,37.786258,41.089128,43.82639,46.663991,47.732559,50.625875,48.844487,42.720093,39.052189,39.064373,34.952069,26.772381,24.461287
4/19/2015,22.86783,21.906691,19.953701,17.681286,17.601789,19.169204,20.506087,21.541326,24.387939,26.372336,26.702568,27.032704,27.110378,27.041249,26.032559,25.889865,26.069935,27.004414,26.674397,34.764339,52.114355,31.295882,26.400968,24.465805
7/30/2014,22.847952,19.858262,15.762526,14.27914,15.297357,21.882665,24.17437,25.597642,26.730842,28.593089,30.535758,31.889687,33.64899,34.945076,36.125645,35.800105,40.00728,39.874776,34.542293,33.311389,32.193711,31.850618,27.723291,24.480298
8/12/2015,25.465051,23.96932,21.620249,20.67113,22.056649,24.538796,26.063232,25.594952,25.86171,27.982189,32.519695,36.55608,37.412149,38.967109,43.190689,48.437346,52.137248,47.226864,36.359663,34.153333,34.612006,31.532384,26.230939,24.48572
7/5/2014,21.458727,19.368633,18.215932,9.270962,7.969512,8.441795,8.276507,16.996597,23.189536,26.256812,28.187502,29.803278,30.656694,31.209966,31.982229,33.449494,34.799607,35.099919,33.629303,31.619209,31.296666,30.587762,27.888163,24.503557
4/10/2016,34.942685,33.292113,33.070809,33.510625,34.119046,38.477861,44.997861,48.687217,52.056339,47.572542,43.053829,33.201875,30.767517,27.612457,26.164178,25.070268,25.820286,26.970316,28.547746,39.430833,42.957978,35.126212,28.789586,24.52588
10/17/2014,24.609087,22.334711,21.50467,21.019929,22.051823,25.563565,33.535725,38.161082,35.850461,37.861531,37.28994,38.080362,36.783147,36.487863,34.941525,33.957005,34.241972,32.572972,36.075918,37.593736,34.138332,29.704883,26.350082,24.536369
2/17/2016,23.439777,22.471341,21.881377,21.977119,23.042256,26.216489,36.762665,36.643388,38.472553,31.875219,30.487639,28.974501,27.026031,26.061723,25.7305,25.78156,26.416623,33.797713,40.776819,35.255805,32.72993,30.184191,26.215101,24.541927
9/24/2016,24.274434,23.422161,22.317145,21.455057,21.335861,22.115803,23.356988,24.287451,25.176333,26.754273,29.778493,32.76767,36.502423,38.804712,40.754249,46.609252,50.33021,42.746248,34.935009,40.015882,34.519166,28.229139,25.156646,24.546544
9/22/2013,25.038339,24.242964,22.564937,21.745268,20.843065,21.558593,22.602341,23.101277,24.927633,26.50663,27.645332,29.371342,29.935216,30.569041,30.355453,30.298133,30.487514,30.820891,31.022333,36.412397,36.083484,29.092115,26.435801,24.557113
3/11/2015,24.069977,22.543031,22.096873,22.131574,22.622964,24.989059,33.01712,39.441054,32.647935,32.779306,32.982787,32.431715,30.288476,28.831962,27.943922,27.208044,27.486092,28.098388,29.422196,37.851448,35.193817,29.267424,26.15093,24.571418
6/9/2015,25.31671,24.112391,22.31061,19.65686,22.438206,24.183221,26.03246,26.261395,27.91717,30.986363,33.878676,37.024455,39.857168,44.373139,48.16901,55.832793,58.614863,47.895265,40.699315,36.394093,34.155801,32.251541,26.397009,24.578143
4/14/2015,23.791269,22.973909,21.142808,21.946109,23.005625,24.707094,40.841758,37.730742,35.48796,36.268774,37.621047,36.691666,35.003008,35.459532,33.996011,32.545783,32.136057,31.214953,30.059488,35.383755,46.705361,32.00382,27.171357,24.610364
8/1/2015,23.788776,21.292336,18.331541,13.962245,11.472991,11.951378,13.780581,20.315694,25.05258,26.727916,28.859385,33.271326,35.102931,40.458141,43.048596,49.356731,53.028184,49.945417,37.133846,34.540279,33.385625,29.21278,25.428545,24.620053
8/19/2015,23.779779,21.619615,20.010633,19.428913,19.479856,22.451477,24.050112,25.494977,26.917621,30.513912,36.100289,36.766171,39.88225,41.539491,44.24749,44.009741,45.176876,41.705119,37.350231,34.731377,35.397621,31.658821,26.254964,24.620134
8/5/2015,24.068928,22.989675,20.665344,18.883939,19.218922,22.081392,24.342391,25.353678,26.436718,27.930895,31.600719,35.060723,36.558717,39.402537,46.164926,49.600402,59.153459,49.217212,39.716478,33.464432,32.539827,30.85816,26.015152,24.620981
4/10/2015,22.829362,20.932562,20.392648,20.430108,21.00304,23.60934,37.646615,31.394242,31.070485,31.375168,31.094706,31.242592,30.841909,31.289647,32.254632,30.684952,30.756188,28.83748,27.059421,31.283688,33.916747,29.491757,26.047156,24.630536
10/10/2016,21.902461,21.71551,21.20766,20.614111,21.3328,23.981035,33.693926,31.324833,30.973759,32.007218,33.742776,33.746517,33.458883,34.088935,33.290364,33.377252,33.148077,32.655906,34.094955,39.340233,33.543407,30.021579,25.807764,24.642809
10/3/2016,22.149212,21.897104,20.87664,20.425464,21.562205,24.225184,32.284594,30.391813,29.947146,32.374964,34.873675,36.559537,39.383425,40.582933,39.84245,40.29739,41.090559,39.012292,39.27038,45.760424,38.092219,30.747307,26.327807,24.644934
7/11/2015,24.833098,24.03254,22.629268,21.103728,20.115583,20.625254,20.344446,22.834143,25.86887,26.804064,29.428918,31.228772,32.286453,34.25163,34.28181,36.05026,38.505173,37.201503,32.736167,31.411927,30.511002,29.35429,25.550749,24.647978
4/21/2016,21.266013,19.956242,18.739037,18.994903,21.40056,25.714121,32.351471,33.617414,33.008609,33.488589,36.444977,37.947934,39.321075,40.442631,39.385529,38.695712,40.040436,38.361924,34.424856,34.180183,49.276758,40.570788,27.31885,24.655013
7/9/2015,23.64366,22.752299,19.740808,17.469823,17.494748,21.261868,23.636101,24.461409,25.513959,27.864527,29.824436,34.182147,36.113033,41.658914,45.862458,47.981446,49.025518,45.004102,35.973431,33.074794,32.598598,31.600314,26.392953,24.664982
12/19/2015,25.075087,24.915818,24.22693,24.55178,24.919018,28.161197,33.292254,34.124411,36.594509,33.235036,29.062298,26.417018,24.979757,24.79404,23.863567,23.892078,27.010872,43.523307,38.415307,36.661965,36.042069,33.344588,27.021432,24.668219
3/10/2015,25.276683,24.604142,24.514598,24.385208,24.893059,26.173988,36.864272,46.115602,37.166549,36.213237,36.263305,33.807829,31.924736,30.144793,28.671844,28.070324,28.621734,29.44109,31.079552,39.308266,36.525448,28.630412,26.518841,24.676391
7/8/2015,23.691363,22.005719,19.068228,16.844024,17.14372,20.495758,23.539092,25.229974,27.657256,30.718662,35.14493,36.296401,40.77925,46.138626,47.893368,46.281292,44.890526,41.861869,35.143347,32.122689,32.150523,31.373515,25.542674,24.685289
9/20/2014,21.853936,21.029748,19.367974,17.31229,17.266728,19.72321,21.805932,24.002752,26.369659,27.45162,29.820108,32.623875,34.988559,35.479934,35.970843,36.152172,37.82271,37.1264,35.720074,42.70582,38.070608,33.682684,27.155166,24.688454
8/2/2015,23.142344,20.520503,16.139434,12.593825,8.204327,5.914338,5.403842,12.084946,22.479363,24.850665,27.273368,29.991376,34.458379,36.334977,40.654616,46.036152,47.930056,46.31547,40.591956,36.043671,35.31933,30.171794,26.011499,24.706872
10/25/2016,22.617358,22.417011,21.931375,21.975382,22.691969,27.519565,42.621562,45.264571,40.102405,36.665935,38.286818,35.251957,35.403259,34.243156,31.749125,29.384362,30.748097,31.262604,41.575401,44.979802,38.633615,31.548799,27.178017,24.720524
