PUBLISHDATE,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
11/13/2015,19.171606,18.930275,17.786821,16.209902,20.253116,21.382896,25.272011,25.446248,23.957639,22.403311,20.817591,21.123973,21.675645,21.788646,22.631224,21.152664,22.09336,34.862347,24.016612,24.594567,26.110484,24.223703,22.773473,21.748606
3/4/2016,21.504452,20.837403,20.860706,19.689268,20.303121,21.827147,29.390855,33.274272,29.939709,49.46894,42.955409,38.779242,30.784257,26.470092,25.665361,25.448081,25.263905,24.83062,27.460824,29.076469,36.721877,25.908424,23.283477,21.750619
4/10/2014,24.816039,26.744535,27.948252,27.613305,27.52403,29.281144,53.913543,38.882492,37.97641,35.674913,37.099035,34.798624,36.140781,35.555452,34.757489,33.622372,33.735485,34.55014,32.269724,37.151347,50.385388,42.009664,28.458533,21.768668
10/28/2016,20.603773,21.580428,20.575405,21.057005,20.552214,21.285165,38.479354,27.141417,26.237252,25.502891,35.11238,27.361382,23.615086,25.733285,24.624933,23.388623,25.114013,25.025347,25.265055,25.999776,25.676391,25.579687,22.697591,21.777105
4/20/2016,21.302226,16.717029,15.899115,15.398878,18.433798,20.260514,26.542313,27.602142,26.749393,28.254446,29.998227,76.429356,65.756838,32.235511,27.491018,30.460456,64.190579,87.8348,31.3492,28.009839,50.283277,26.998067,23.712713,21.80385
9/21/2016,20.385247,19.361589,17.797323,16.853039,18.057729,21.2255,24.969734,24.164699,24.171708,24.401836,25.455015,27.996648,28.460679,27.161008,31.776539,34.27806,37.363318,29.438039,30.495461,31.086207,32.352457,26.68003,23.627955,21.807037
10/24/2015,20.536249,21.062461,16.305833,15.385977,17.220117,17.270676,16.467145,21.280299,24.430904,25.356912,25.801224,25.326481,24.909241,23.835716,22.003363,22.19831,21.729682,23.89032,24.794623,24.199273,25.761854,25.317274,23.180442,21.80708
7/29/2013,23.967283,24.496232,24.008176,23.195691,23.594538,25.386173,25.267185,26.636244,28.284583,30.819921,33.019231,34.216885,41.644876,48.415847,39.690317,44.645374,40.132643,38.167738,35.975847,34.01675,32.70851,31.316918,22.927245,21.809592
10/20/2015,24.751741,22.420385,21.513987,22.854654,25.245464,36.260098,89.335973,32.201923,24.595365,29.863485,36.1431,33.072107,28.995503,30.805526,89.56005,32.662266,31.833216,38.086239,46.724223,56.224951,37.335707,30.313943,26.697459,21.818389
8/27/2016,22.018771,20.62446,19.039433,17.431261,16.142079,16.420927,16.429208,18.558351,21.052956,23.556879,25.270761,26.156894,26.496443,28.29748,31.769096,38.662736,37.498635,30.705332,28.438757,27.076469,27.648424,24.748125,23.339692,21.825829
10/31/2013,22.752401,24.795107,23.140689,20.737046,24.031541,25.401845,29.231278,31.016359,31.597038,32.485126,32.199936,32.516881,33.938136,32.828863,34.926711,33.975934,32.306062,32.205089,32.082894,29.218955,31.05335,31.231763,26.880511,21.850505
8/19/2016,22.031697,21.498315,20.505012,19.215186,19.590302,21.306316,22.807358,23.278239,23.607225,25.992217,30.172246,39.485408,31.339039,32.253257,35.372094,47.642337,41.61885,39.852548,36.092563,33.393445,30.650738,26.400955,24.267066,21.859029
11/1/2016,20.81843,21.338033,20.77,21.715804,21.262996,22.026247,24.590311,28.86358,26.55781,25.045554,25.786017,39.66162,60.66052,31.983416,36.835256,27.891491,40.012177,30.302153,43.83102,81.939064,54.260739,29.431954,23.579423,21.862071
8/1/2015,22.218564,20.740224,15.770126,9.621783,7.747049,11.671852,12.333044,16.938666,24.638799,25.879899,27.502308,27.80531,28.926726,34.0559,30.008484,42.124882,59.605033,33.855352,33.675644,27.246533,25.491996,24.902883,22.433928,21.865957
10/22/2016,22.144861,21.468189,21.43033,20.383993,20.42068,21.905716,21.241052,24.010213,26.604012,29.000064,25.489521,26.065379,24.405118,21.925968,22.145971,21.225273,25.057692,22.639241,32.362591,24.398662,24.643765,22.803433,21.473152,21.880506
6/30/2015,13.736736,20.963143,15.258694,14.627358,16.231276,18.948229,22.815583,22.46546,24.730963,26.448724,28.68871,28.683065,55.435155,29.14476,35.71346,40.666739,77.109059,98.30237,33.800365,29.532002,28.227033,28.304016,24.375565,21.888686
11/20/2015,15.615807,14.704022,12.868036,14.807368,17.255747,20.867499,26.94102,28.961417,29.957978,25.613169,23.840341,22.65912,22.860255,23.905438,22.989131,22.478719,21.947187,47.752413,23.484755,23.15665,25.949412,49.196914,27.705997,21.912106
8/6/2016,21.83326,21.206845,19.157756,19.067741,19.005723,20.047359,18.07814,19.584402,22.979764,24.41141,28.561494,31.169486,28.516784,31.17942,28.421422,31.180327,32.526477,32.045266,31.877155,26.659074,28.658499,28.269592,22.78443,21.927814
4/22/2016,20.134141,19.965208,18.486059,19.509587,20.61473,27.037342,27.224108,23.838104,44.30935,26.404999,63.566523,26.007457,32.961624,37.603774,38.497367,29.139806,25.9737,23.878332,23.525662,23.09734,23.809173,24.254963,23.532204,21.954101
3/14/2016,16.18693,11.09164,12.860959,14.587492,14.106945,17.159826,24.303841,31.014417,24.75841,25.547979,59.101917,24.736004,29.369261,73.796838,24.838457,24.884343,24.02483,22.798651,21.213531,42.050327,26.475582,40.913201,23.951098,21.962524
7/5/2016,15.10603,13.886801,14.1496,13.434489,14.343845,16.742485,18.751568,20.294024,22.098613,23.462594,28.243139,28.495696,28.224642,36.270181,39.619925,77.90054,62.553059,99.392153,37.597886,73.611627,38.671437,37.092547,27.968581,21.973048
10/9/2015,23.327918,18.593962,15.884852,14.258476,18.937318,23.561931,23.894556,26.674434,27.604583,32.288823,34.226017,28.505261,33.511945,34.39844,34.004255,32.423748,30.046416,30.185203,26.96462,25.207614,26.573663,25.496121,23.858344,21.974188
7/29/2014,20.666485,16.869712,4.023528,0.169183,7.604956,20.640571,18.344924,22.529395,24.026475,26.395208,28.437204,32.18878,27.256541,27.004844,28.11085,28.318268,28.586688,27.798618,27.573325,27.110933,27.400119,26.536546,23.629549,21.97606
6/16/2016,21.954092,22.242526,21.59949,20.20533,20.641192,21.705741,22.483138,28.12807,49.355042,36.503185,29.001781,30.255915,25.927036,32.563821,48.565295,29.983001,27.559109,33.270903,34.229055,27.4364,30.656566,27.161907,23.765151,21.993273
8/29/2015,15.635126,14.58619,10.444593,-2.675001,10.713184,17.01366,-7.075227,14.019889,17.842593,21.606395,24.818213,39.389521,58.377549,27.992921,26.780389,30.044006,31.254839,27.998791,26.177183,24.985891,26.748037,25.114204,23.358441,22.010633
9/7/2014,26.094382,26.803218,24.453637,24.721314,22.748016,22.928768,23.973944,18.61466,26.031036,27.112715,27.625931,28.167845,30.083237,39.44785,32.550143,35.229842,60.857418,42.629094,33.500135,32.659824,51.276274,29.376296,24.228921,22.012496
4/23/2016,22.69286,22.012532,18.163959,19.097588,20.331564,21.145757,21.129742,19.116746,26.88459,25.582236,25.486094,24.417479,24.125549,21.715749,22.720656,22.843052,23.03153,23.294893,22.29768,21.572335,23.579331,24.826547,22.538147,22.042359
8/8/2015,23.404053,22.828951,21.205252,18.965273,20.611136,20.815703,19.975963,22.642398,25.151841,26.802964,40.475158,30.482099,26.541961,27.276728,29.903238,29.6201,30.925026,30.222946,27.542896,25.629942,27.108604,33.476763,24.89003,22.046537
3/14/2015,24.761049,24.745761,23.212838,21.243418,22.530406,22.730376,23.134012,27.708155,26.479766,32.217212,29.876559,35.107338,31.729484,27.111258,25.823636,25.21949,25.118123,24.748745,23.421263,25.603525,25.436035,25.401368,24.043036,22.058311
12/6/2015,25.236806,26.019211,26.398955,25.120241,25.995649,25.222408,24.172278,56.93735,32.215062,25.937499,25.024531,23.534527,22.491084,21.532386,21.134656,20.634436,25.719458,33.240256,32.119906,32.067393,34.892364,29.144791,24.787235,22.06893
8/28/2016,21.337183,20.623385,18.917958,16.954225,14.555616,15.856809,11.068866,14.960247,20.378176,21.759686,23.97939,30.256891,40.988298,38.889601,30.546586,50.672471,73.891843,32.381464,30.566472,27.161969,27.414516,25.25838,23.203948,22.073575
10/6/2016,21.637384,21.2056,21.378058,20.680589,21.178407,27.508625,56.315505,38.492448,26.660479,27.32798,30.968125,31.778914,34.281991,40.381863,30.884587,30.106676,37.883339,28.076491,28.267411,33.977002,34.042743,27.682347,25.238833,22.078064
9/13/2013,26.273402,26.284146,24.646911,22.787924,24.796805,26.536703,31.370371,29.195972,30.151557,32.718613,43.18193,40.653864,32.584872,32.701369,33.081242,33.495455,34.25526,30.244013,28.85514,28.445645,28.903337,26.51768,23.29394,22.086899
12/28/2015,14.429706,8.910899,8.40822,6.939414,7.780316,11.415604,14.950481,31.987628,41.649024,25.076624,47.925033,31.942449,56.51846,32.170169,24.138473,23.542352,23.928029,59.735461,31.877702,25.143119,25.030055,24.332131,20.068118,22.08915
3/5/2016,28.291863,23.420871,22.835182,23.362615,21.8247,24.613988,55.109073,24.934233,37.794273,27.544909,29.322916,25.297225,22.963293,21.706458,22.028204,23.558155,24.018993,22.775156,36.860559,29.32625,29.94538,26.310231,24.522254,22.091185
6/25/2016,21.332736,20.663501,19.661117,16.813624,17.314326,16.620588,14.379024,18.367085,21.361674,22.635097,25.267826,27.686874,82.777874,25.48093,36.417566,63.315076,43.469164,70.538747,33.94426,30.228054,26.800454,25.776044,23.77414,22.102336
12/3/2015,20.428936,18.408146,2.284119,20.05973,21.401226,20.730455,27.324907,27.851405,41.416266,25.743053,26.550063,24.903832,24.11407,23.809887,23.518711,24.837524,29.620534,134.528507,92.473428,53.865284,29.772041,27.91398,37.041053,22.103843
8/24/2016,18.53038,18.413995,14.655066,12.242965,13.442024,19.835639,20.731143,19.0363,20.291232,21.691873,23.385234,25.003149,27.586241,30.120345,28.029729,69.682624,93.122519,32.739587,33.178371,27.106552,31.34579,40.462422,24.284427,22.119445
8/2/2015,21.320904,15.255466,13.468992,-1.395892,-39.923012,-47.172939,-104.773343,-44.91798,18.642017,22.798308,23.978479,28.133332,28.993716,29.781228,30.198061,36.754835,69.290987,90.287963,38.251892,34.171581,29.995793,28.660019,24.445661,22.120161
6/17/2015,23.690188,23.923747,22.291841,21.779729,19.424143,21.866064,24.17948,32.205008,26.779974,28.916735,31.285171,35.251775,33.523739,44.555776,38.618961,33.572233,32.185347,30.955701,28.857644,28.967574,29.897929,32.84406,24.359447,22.127393
4/20/2015,18.038861,17.082882,16.527481,11.150683,15.122813,21.104551,28.650319,26.28381,38.57039,31.420281,36.607423,32.800915,38.307291,35.461792,35.668905,30.71901,31.116439,32.950326,29.883231,28.859121,58.609229,29.794922,25.192115,22.131241
6/24/2016,21.12915,19.966492,19.533294,18.972029,17.826961,19.408766,21.264329,22.619465,24.361434,29.690917,30.911969,30.128849,30.819458,48.395257,36.452883,65.673553,45.267195,44.379169,50.928348,31.828336,26.275607,26.251701,23.832468,22.13704
11/22/2015,18.36967,14.610844,15.215245,17.635037,17.22665,18.171303,18.817875,11.912673,23.341351,23.184919,21.98614,22.366063,24.566883,24.014023,23.327509,22.087295,24.345311,29.885571,25.499058,26.243886,25.368906,22.149754,18.686485,22.149011
9/21/2013,25.577182,24.669489,24.200697,23.589844,23.420451,24.914494,24.979377,24.781771,27.680351,30.550841,30.163638,31.046106,28.895648,29.213105,28.426549,27.086035,28.891978,29.214341,29.652931,42.117177,33.127284,30.013237,27.562967,22.179403
10/5/2016,20.249395,19.186656,19.13516,19.228315,19.58931,20.820043,29.064757,26.490113,25.884432,28.005565,31.684299,38.901817,34.970175,28.869274,52.931365,46.448895,79.86709,28.155039,27.394251,38.054983,51.725908,52.366247,23.917298,22.198893
6/26/2015,22.239356,24.006966,22.506261,19.029157,20.141859,22.225036,23.217558,23.683891,24.39509,25.906235,26.170293,26.264697,31.842745,32.018911,30.399684,28.800065,26.721673,27.69182,26.764836,25.58286,25.057472,25.048956,24.617826,22.199086
8/30/2016,20.877319,20.583409,18.07969,16.157445,16.394359,20.982402,22.906258,22.135132,22.879514,23.840793,26.784114,27.004671,27.823645,35.277561,38.735103,51.058143,48.118118,49.264018,36.377923,39.874829,54.936105,31.145992,23.382722,22.217316
9/18/2014,21.198978,23.01969,21.407369,20.306801,23.438069,26.039189,29.674255,30.465264,29.41292,30.093729,30.625681,39.37636,34.411733,68.590926,30.920976,32.254577,32.250058,30.014276,28.121445,28.806459,34.35616,28.894181,26.347997,22.229428
4/30/2016,22.23345,23.157375,21.629492,21.6477,22.198126,22.40077,19.173527,21.129543,26.957727,24.47265,25.297421,24.458628,24.955104,23.95163,22.927843,24.101307,24.032161,29.452028,26.582928,34.154039,28.688758,26.60285,24.722632,22.232953
10/19/2016,21.292635,22.102695,20.520904,21.524396,21.583796,27.231573,31.404051,28.486429,28.066917,27.785045,37.456356,33.392738,36.382601,37.092838,39.79553,73.467734,39.744584,33.252403,32.395822,34.562204,30.606739,28.095579,24.668431,22.240719
7/15/2015,24.41821,23.091562,20.835204,16.775455,18.352688,23.086667,23.931565,23.994896,24.733885,25.831789,27.726227,26.510768,27.965801,28.520599,32.519296,71.27321,125.895752,67.140236,28.14527,27.632019,25.792639,27.21658,23.290922,22.245217
7/25/2014,22.438114,20.807407,18.314917,11.105411,17.984353,23.14549,24.28603,26.502623,27.69565,28.294103,30.22037,31.441518,31.654107,31.795921,35.940565,47.274348,80.27613,40.586619,37.053196,32.924556,34.290693,32.3867,26.694112,22.250654
4/12/2014,26.935644,25.365152,27.607858,26.889385,26.87513,26.296558,29.08817,29.243188,31.604104,34.663504,42.299242,90.377361,32.612023,31.184076,29.814431,34.664972,33.600412,36.229282,33.880365,32.309419,39.329849,36.297589,32.122035,22.26409
7/8/2016,22.565627,21.819996,20.184426,18.936403,19.270664,20.857633,22.839623,24.029092,25.116897,27.314978,32.711656,38.952993,35.735664,33.8148,33.884954,32.992051,31.819626,32.189254,30.128639,27.885367,25.38411,25.869089,24.239561,22.267476
10/23/2015,20.925386,21.40866,19.798603,18.890822,21.510752,22.486569,27.427308,26.5839,26.753436,27.978639,30.506776,70.00801,30.679476,40.78921,26.64921,25.95434,25.391876,25.170713,25.377856,25.382498,24.989965,24.37995,23.905992,22.268697
10/11/2016,21.280307,21.43599,20.908967,19.716087,20.272512,21.63354,26.864761,62.423414,98.41031,38.287419,25.235321,28.211353,33.467556,35.766179,29.875845,31.538511,32.07829,28.00813,24.489042,27.812177,26.412762,26.109004,23.045378,22.286698
8/12/2015,22.657597,19.489947,18.433197,17.332395,18.894229,4.707557,21.292033,22.810737,27.372402,29.413856,30.252996,35.063782,34.042383,77.046698,40.928146,55.216082,44.090941,150.45798,35.367428,34.070189,35.836188,29.899625,23.74613,22.288313
1/12/2016,23.15742,22.424934,22.0711,22.527843,22.00624,22.040282,26.305278,25.843733,25.818099,26.654516,26.358042,27.016532,26.771761,27.201863,23.456069,23.22628,24.469765,28.028381,30.498807,29.592805,29.424233,27.889738,24.837189,22.294109
6/26/2016,21.550186,21.288117,19.32694,18.13705,16.511863,13.751269,12.044227,17.394425,19.336912,21.940275,24.484849,27.128144,44.396389,27.033953,27.172026,45.964931,74.920929,44.714545,42.689175,39.473894,35.551629,30.393212,25.158073,22.314768
7/30/2016,23.397449,22.950429,21.190469,20.592078,20.172968,20.291454,20.406525,21.35331,23.732138,38.335754,33.956734,54.376076,31.850731,28.73544,28.406303,35.892047,29.075243,34.650357,28.245124,29.569816,26.908905,26.342707,25.165318,22.329016
7/10/2015,22.769256,21.572079,19.789631,18.512555,18.911587,20.399709,21.638973,22.040234,23.682789,25.345882,60.855525,25.166448,25.983411,28.663492,117.533674,35.927724,61.605712,32.075786,33.665598,27.393742,25.086681,26.383756,23.461395,22.333896
5/12/2015,21.765212,23.191013,22.654865,22.399914,22.378563,24.622357,28.746172,29.647902,29.327613,33.002017,34.011033,40.820155,52.315842,37.361381,42.34,88.762291,55.931127,70.167938,42.24477,33.585264,58.935595,51.411736,25.064052,22.336258
7/1/2015,20.622942,18.800258,13.240176,12.279835,9.981106,18.937574,21.389289,20.02269,22.147173,24.60625,25.012487,25.178714,25.513342,26.93484,27.527427,29.363551,32.132676,32.204435,27.526162,27.620299,23.883718,24.976075,22.935034,22.343362
11/5/2015,18.682545,16.686944,14.331985,15.344353,20.839375,24.296102,26.017336,25.851787,95.881001,79.319778,45.925701,49.816822,24.510299,27.312614,29.08141,49.065695,25.635745,47.895759,32.742854,29.671549,25.96771,23.208244,23.172119,22.34337
4/4/2015,19.777419,18.988726,19.153045,19.108374,19.81903,19.876711,23.237962,24.005659,26.234199,26.010728,26.019175,26.003129,23.866179,22.018094,17.323359,20.252053,20.64061,20.939613,22.066735,34.903077,33.556757,25.517488,24.041453,22.351835
1/17/2016,21.682188,20.364833,18.408128,18.512519,18.44824,19.769205,21.009404,22.212589,24.300528,25.654456,27.165568,26.147854,26.516154,25.786359,24.826697,24.72976,26.35364,28.808485,32.401315,30.542694,30.189766,25.908344,27.386148,22.357732
2/25/2016,10.393134,14.014694,8.191471,15.34715,17.524892,20.377741,135.133103,46.694153,23.107735,84.973898,26.920335,22.033967,24.734907,24.606148,23.413224,23.004722,24.71702,27.122479,45.296548,33.434081,37.385982,30.992118,24.934304,22.385119
9/12/2014,23.594239,25.198209,24.01188,22.785661,23.432233,27.436354,32.570081,28.134501,28.473238,30.265463,30.151483,30.361003,30.342827,36.860609,31.637208,31.85197,32.295558,30.747361,28.394324,32.577254,32.193136,28.484361,25.978246,22.391998
4/18/2016,18.719052,20.512299,21.069159,19.482008,20.933541,27.728751,31.456659,27.453748,30.126577,38.328944,60.537,32.190822,25.988531,72.222849,58.727069,30.583023,194.813946,42.359559,36.246744,25.828916,29.805937,70.124699,70.919178,22.39689
12/18/2015,15.422278,13.796923,12.790389,13.877685,15.621729,12.197281,18.357246,21.449249,22.877261,23.678115,23.84856,22.465944,22.790743,22.402653,22.506675,22.981296,32.529401,50.955271,36.707746,25.238787,25.480538,26.452685,23.285335,22.39781
8/31/2016,21.04621,20.115856,18.929521,16.895841,16.619091,20.809973,23.012911,22.901651,23.251939,23.944618,27.830441,29.031429,31.147883,54.13042,84.099663,53.46925,37.357002,35.184828,29.274966,33.953642,38.736904,27.293552,24.081096,22.401617
7/22/2015,23.333692,22.267226,18.732379,17.351425,16.578505,19.156052,21.149685,23.301853,24.650955,26.515948,42.201627,49.628297,27.229103,29.068455,38.029429,40.01675,43.116139,38.503343,61.809083,27.868181,27.538366,27.327342,23.342476,22.407379
8/29/2016,21.021586,19.994436,18.07143,16.915315,17.941735,20.541243,22.577913,22.201369,23.383753,24.563393,29.351584,38.786843,47.324628,42.590816,39.411242,43.332055,60.143433,42.194437,42.504192,32.361367,36.696767,28.003519,25.035362,22.417907
6/30/2016,20.177637,18.772393,17.298714,16.329637,16.502562,17.764188,19.185496,20.796758,22.108193,23.330637,23.65578,24.185537,24.489896,26.126675,27.390636,30.732196,42.358487,30.619247,27.425998,27.973732,25.645474,25.770771,23.397246,22.447906
10/25/2016,18.865119,20.558316,20.13752,20.376123,20.492285,21.712317,25.515284,30.057654,25.144556,25.85621,35.85365,32.411796,25.396787,27.577388,26.227064,24.6106,25.881542,27.395814,40.57396,33.335233,35.151218,30.84081,22.945802,22.452764
6/27/2016,20.767157,19.434239,16.994576,15.701941,15.105061,17.451035,20.220885,21.540628,24.411089,47.483528,33.667291,28.065219,31.184156,46.42371,35.797558,42.794694,38.457841,32.674303,30.83195,29.701533,31.669428,31.77242,24.289656,22.461427
8/2/2016,21.986159,20.822222,19.638413,18.745571,19.103966,21.228012,22.626464,24.089033,26.258429,25.707167,30.065594,30.02794,32.332199,43.799483,42.058861,84.866287,34.62036,31.201743,29.757895,27.935735,27.875467,26.029029,23.915951,22.473487
10/5/2015,21.559863,21.787756,20.325494,20.618272,22.220736,24.233304,139.173017,27.631406,28.843608,29.015329,42.870395,37.13373,53.982707,29.460875,30.842654,27.498025,29.224893,26.963849,27.439168,35.093716,30.127294,26.083934,23.914211,22.480443
8/20/2015,21.631386,20.917702,20.100964,21.454055,21.194679,20.465458,37.869524,25.124708,27.501758,49.192034,29.240168,27.811742,29.373875,38.239407,30.75402,29.586733,30.99482,39.663648,30.560269,40.061956,30.26346,26.410387,24.182147,22.514176
10/22/2015,20.989343,21.376021,21.16096,20.247927,20.526384,19.935459,30.598815,27.515421,27.286918,27.395082,27.817815,28.95404,30.160748,32.876371,29.842394,31.886062,64.429705,25.615023,39.80128,41.597391,27.7942,27.595007,25.603055,22.515319
9/5/2015,22.353638,22.530423,21.051546,21.61159,20.899505,20.659542,21.32533,21.28921,23.727137,24.600745,27.118724,40.997709,40.541768,54.789351,87.339743,31.914898,90.300166,48.154505,28.138041,27.648247,29.254608,25.360596,23.257125,22.518355
7/23/2015,19.554794,18.561355,12.708783,7.094748,11.386702,19.986094,21.28088,22.623074,23.067033,24.884556,27.583083,111.844715,30.161454,29.855395,29.214677,95.814453,114.12367,73.666908,29.898382,28.306488,28.164013,28.765477,24.530536,22.533694
4/14/2015,19.345309,17.969135,16.633631,16.298944,18.82976,21.578011,25.82675,27.758628,32.101568,42.105002,38.923795,35.49945,33.184019,34.295077,31.260192,28.704335,44.839381,39.101017,34.008474,35.465524,49.931073,42.155686,25.377361,22.544233
2/9/2016,21.863157,21.276224,21.156236,20.828203,21.39571,22.465426,28.160209,29.681147,29.71105,32.810874,31.20546,27.005532,26.359629,25.861487,25.251255,25.437711,26.215389,27.575997,29.956222,33.763737,32.45942,25.401454,22.494582,22.561175
7/6/2015,15.430591,18.234856,4.675616,6.53549,8.372683,17.760004,19.068936,20.555141,24.151234,24.855527,35.96611,29.14431,66.105181,92.909214,57.009997,33.588424,55.361984,45.747427,48.31923,29.019156,27.127351,86.573219,23.309905,22.566722
8/14/2015,21.035039,19.398448,18.748214,15.204917,17.004031,21.201863,23.047408,23.084757,23.963067,25.694153,26.600147,26.512796,37.071232,36.330303,101.550127,50.566346,109.813129,44.677194,42.195948,27.299973,31.191376,28.468385,26.431544,22.586705
1/27/2016,18.056835,18.144027,17.471625,18.060583,20.466402,21.947564,24.192974,26.570543,26.885215,27.312556,27.782344,25.627673,27.763975,26.733596,24.911122,25.321509,22.956166,41.999204,36.6049,39.970033,38.385793,26.924098,23.612909,22.586739
4/7/2016,19.216501,17.465777,17.364969,18.186254,18.233585,18.714729,24.233001,64.833239,26.975191,45.629847,32.389467,40.686919,25.364895,29.923717,27.252266,23.42756,23.538423,24.670517,58.013055,35.25576,43.490397,89.642001,21.865485,22.587229
8/4/2013,24.654218,22.200397,18.174473,0.247804,0.067421,0.069469,0.915316,14.142775,23.642614,25.276538,25.739065,27.403966,28.321921,30.328595,29.999388,30.411608,31.732227,31.987477,31.608302,29.775599,28.384207,27.781579,23.396852,22.598512
6/8/2015,22.905787,19.290707,15.054617,12.517793,14.402672,16.672293,23.28922,24.379242,26.081712,31.250437,32.203478,31.286662,80.821137,30.891447,39.110552,38.99081,37.994298,27.690428,46.397023,36.824433,31.113615,29.973431,25.815036,22.60447
10/18/2016,20.907572,20.784882,19.843412,18.769549,18.778214,18.731589,27.394404,24.117487,23.203823,25.305614,31.377191,27.713694,29.103798,34.178445,35.320063,37.437553,40.88747,34.077882,35.55314,32.950637,31.718295,30.945258,25.673587,22.60558
4/29/2016,17.7896,18.408367,19.280445,18.53434,20.242088,21.011424,39.274005,40.295984,34.33648,25.00887,27.482341,33.820122,53.290333,94.955853,27.46442,29.838521,28.30909,26.241061,23.041714,24.382695,28.567774,24.90289,24.021315,22.607577
2/1/2015,32.577121,35.385742,32.1537,29.806276,27.793579,28.49646,25.989456,25.027153,35.53371,31.410646,33.152384,25.510466,27.16161,28.456858,30.060218,27.353302,29.65976,41.810691,30.132008,26.726234,26.387936,25.596676,25.493574,22.611322
10/26/2015,15.485829,16.632467,17.291604,16.242672,19.235045,21.218481,27.201251,35.462158,27.550253,34.915243,32.76995,26.411863,26.015401,26.715658,24.978186,26.123012,26.473638,26.546715,126.836702,32.038244,28.53119,25.782836,23.63876,22.616443
4/19/2016,17.909449,15.03708,15.929754,14.911228,20.041914,22.083597,24.079333,27.538522,30.154965,29.314515,28.382095,32.687353,68.976474,53.273957,31.782471,26.088584,26.654911,28.107462,68.586845,23.532784,50.409722,48.892029,23.5778,22.618995
6/8/2014,19.160704,18.358082,18.939348,14.73152,15.228953,12.622909,7.580239,18.344391,27.743788,27.359831,26.921584,59.373654,37.114925,42.861974,35.867583,28.802334,31.825591,34.331467,35.556296,39.196799,89.616128,79.754533,28.497825,22.622185
8/23/2015,17.909157,11.642497,18.045839,18.382664,14.121555,14.272406,13.499759,6.626099,17.175326,19.246236,22.746003,37.245542,36.528674,25.713629,30.482455,27.706125,50.640308,44.672581,55.034514,29.9892,67.503452,24.988722,24.246832,22.624505
4/2/2016,18.040841,19.450994,15.879534,14.666824,16.534068,18.700291,18.937486,19.668306,21.139818,21.413007,21.278932,22.101154,21.45344,21.085344,20.534021,20.11515,20.573429,20.826043,19.661218,23.260882,26.490469,25.470578,22.417123,22.62709
9/23/2014,21.273652,22.530565,20.851933,19.872636,22.950121,25.925152,34.274726,28.038762,26.818308,27.068233,27.938121,28.656437,30.235174,29.885328,31.081579,30.420678,34.301675,41.170241,30.512109,32.883048,33.335886,27.794973,24.300851,22.648376
10/14/2015,21.319225,20.875244,18.973754,18.28947,20.33916,22.371429,26.922671,52.288688,27.752613,29.502063,39.231682,41.153431,28.07638,28.097387,27.413214,49.620923,27.596089,26.97418,80.341486,112.002279,31.214021,30.366814,55.425255,22.655461
8/15/2016,22.474252,21.254331,20.792822,19.945809,20.582288,21.824016,22.840992,23.186093,23.659095,29.84456,29.625306,30.7937,40.734066,33.715682,34.895523,35.460093,36.034401,38.38814,34.971744,29.922699,30.841102,27.545839,23.398826,22.660733
10/13/2016,19.542651,21.368186,20.326419,19.99819,20.220957,20.468971,26.095196,25.110269,23.661595,52.519175,92.023794,24.872536,35.675335,37.03872,24.594623,23.241504,25.335094,25.169399,24.566447,26.784558,42.838761,26.720442,22.592627,22.67148
10/6/2015,21.939739,15.872526,20.845185,19.582557,17.830593,21.40178,23.865898,27.185503,23.626545,25.790974,25.680904,26.037612,27.976641,28.915222,42.734246,37.475399,32.166708,29.06308,32.552317,120.987741,52.078396,28.399239,22.68809,22.679948
11/23/2015,20.745841,18.925492,19.663246,17.912022,20.602312,71.526922,101.310127,132.644355,26.979566,27.15008,27.361887,98.567117,25.58547,26.743975,23.561003,24.338704,28.287136,127.78951,45.58288,27.72152,52.351025,54.836589,26.505327,22.680517
8/20/2016,21.554299,20.910236,20.506698,19.810062,18.38873,18.015365,17.831777,18.848681,21.903527,23.997859,29.167832,28.893679,34.542559,30.989064,57.501038,38.10297,41.341715,35.830681,31.64836,30.428468,30.468183,26.258552,24.0688,22.710403
5/31/2015,22.817,23.859377,21.193867,16.668791,13.093779,13.196186,13.419618,20.771511,26.189429,27.190455,47.43218,33.874324,40.418177,47.360182,98.302222,29.033982,38.328045,39.145441,30.697805,29.816922,31.100564,35.423213,26.811907,22.719348
8/4/2015,23.879512,22.64613,21.528299,19.691753,19.952889,23.193521,24.127119,24.01497,24.818925,26.685295,32.670122,36.449736,43.095558,32.510322,46.959521,39.291974,50.691543,40.254535,32.2096,28.458798,27.598339,28.401732,24.176312,22.722892
4/10/2015,22.126643,20.568337,18.740715,20.036958,19.71871,23.536736,27.541043,41.435438,46.895174,38.114491,29.638496,29.804433,29.491695,27.448574,26.98121,24.976231,26.996114,26.00286,24.818774,25.192943,35.917927,34.731901,25.964412,22.737103
6/25/2015,22.961712,21.580114,16.036405,11.371462,13.957721,21.965527,23.631261,24.09681,24.522777,25.930312,26.477442,27.089259,27.528443,62.912927,29.29242,30.300403,33.875788,28.05698,27.184448,26.74294,26.235422,26.056672,23.665191,22.785713
